,source_id,source_lat,source_lon,type,ipcc_sector,number_overflights,source_persistence,confidence_in_persistence,qsource,sigma_qsource
207,P00208,31.74556504,-103.59705905,well,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,113.548977466667,50.1738270222222
208,P00209,32.06472384,-103.7576497,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,71.4718548333333,29.26723
209,P00210,31.9453802127273,-103.649690463636,compressor,1B2 Oil & Natural Gas,10,0.8,0.943686485290527,303.458984735,94.837630337
210,P00211,32.3065014366667,-103.9315755,compressor,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,234.98945415,54.420653
211,P00212,32.22749237,-103.8303457,,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,37.5820082,10.3464448
212,P00213,32.03680468,-103.6702805,compressor,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,308.100617177778,58.9181017444444
213,P00214,31.998281025,-103.65579675,compressor,1B2 Oil & Natural Gas,12,0.25,0.968323647975922,95.8009748208333,18.3321606804167
214,P00215,31.85585943,-103.55220915,well,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,64.6248365727273,27.6189115272727
215,P00216,31.8379361033333,-103.515817633333,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,333.1154804,58.7519282
216,P00217,31.83826835,-103.4596485,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,86.6754001,27.4878458
217,P00218,32.108235952,-103.65705964,tank,1B2 Oil & Natural Gas,11,0.363636363636364,0.957764863967896,116.771904263636,26.5731837072727
218,P00219,32.2658019975,-103.72407475,pipeline,1B2 Oil & Natural Gas,11,0.363636363636364,0.957764863967896,127.500777927273,52.7765423318182
219,P00220,32.1513830333333,-103.639199966667,tank,1B2 Oil & Natural Gas,12,0.25,0.968323647975922,65.1974258666667,26.6743307825
220,P00221,32.27641933,-103.7413852,pipeline,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,12.1395319090909,7.70451282727273
221,P00222,32.28941141,-103.7257731,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,21.9960038,15.281295
222,P00223,32.26874108,-103.7259201,well,1B2 Oil & Natural Gas,11,0.272727272727273,0.957764863967896,125.179176490909,55.5651066545455
223,P00224,32.27619114,-103.7457119,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,14.9269534545455,6.86018479090909
224,P00225,32.192549635,-104.28569265,well,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,43.8502630727273,22.8488486145455
225,P00226,32.08269507,-104.4840093,compressor,1B2 Oil & Natural Gas,2,1.0,0.4375,3301.620495,1709.208925
226,P00227,32.284203125,-104.11318925,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,36.7557154,17.13475157
227,P00228,32.29935213,-104.1228196,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,11.2703026,5.88320224
228,P00229,32.27207615,-104.1399746,,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,32.7100007,26.8997932
229,P00230,32.263476395,-104.149997725,compressor,1B2 Oil & Natural Gas,10,0.4,0.943686485290527,113.16516082,60.4405296
230,P00231,32.30540013,-104.1539285,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,95.090534,51.28187
231,P00232,32.295071025,-104.1512603,tank,1B2 Oil & Natural Gas,2,1.0,0.4375,227.69221,121.06110435
232,P00233,32.29117487,-104.1688835,,1B2 Oil & Natural Gas,2,0.5,0.4375,118.422134,67.0245755
233,P00234,32.30450477,-104.2025146,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,123.035673333333,74.4543086666667
234,P00235,32.2987206333333,-104.208964,tank,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,206.963699,98.7239778333333
235,P00236,32.29995271,-104.218654,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,70.7281113333333,37.8005823333333
236,P00237,32.28901749,-104.2216781,,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,73.9277526666667,38.2428446666667
237,P00238,32.2535620566667,-104.281537566667,tank,1B2 Oil & Natural Gas,2,1.0,0.4375,218.2590887,110.156074925
238,P00239,32.33407708,-104.2014567,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,90.4168616666667,58.3821436666667
239,P00240,32.32140165,-104.1940259,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,207.043613,137.967725
240,P00241,32.33068052,-104.2202325,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,73.0368083333333,45.766933
241,P00242,32.48961702,-103.9868917,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,69.5773063333333,42.6371303333333
242,P00243,32.4761197766667,-104.092043233333,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,131.299158466667,40.6635031033333
243,P00244,32.472535575,-104.130783675,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,626.202519733333,197.653979216667
244,P00245,32.486178355,-104.14672355,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,736.201425,239.7527035
245,P00246,32.51953725,-104.1509721,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,159.688821,39.76893845
246,P00247,32.44810783,-104.3074,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,215.588653,41.6605226666667
247,P00248,32.57610273,-104.1214796,well,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,136.028899666667,41.0300757666667
248,P00249,32.54259553,-104.179845,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,66.8223756666667,13.8232044
249,P00250,32.4921482,-104.2739253,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,240.2995185,88.6050205
250,P00251,32.62970902,-104.1045276,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,151.956481,55.583995
251,P00252,32.593248455,-104.1673393,tank,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,152.091303333333,88.6300225
252,P00253,32.64615513,-104.12063635,tank,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,64.3410738666667,21.9006647
253,P00254,32.589823145,-104.2598268,well,1B2 Oil & Natural Gas,2,0.5,0.4375,128.046513175,21.43289953
254,P00255,32.499311825,-104.0606839,,1B2 Oil & Natural Gas,2,0.5,0.4375,65.7518914,15.608412895
255,P00256,32.29990766,-103.2661596,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,86.213411,23.0575387666667
256,P00257,32.29857597,-103.2509914,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,60.897458,11.9154509
257,P00258,32.11225373,-102.7112774,compressor,1B2 Oil & Natural Gas,1,1.0,0.25,681.060875,219.535378
258,P00259,32.4163507,-103.6035521,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,401.005,68.493575
259,P00260,32.39927175,-103.5875909,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,333.562838,49.1214633
260,P00261,32.33303549,-103.3676426,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,168.139195,41.489788
261,P00262,32.32058352,-103.3142691,,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,53.1880396666667,6.53117523333333
262,P00263,32.29981451,-103.2718605,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,77.4709193333333,20.9620754
263,P00264,32.42094641,-103.8416335,,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,33.2606548,15.9464172
264,P00265,32.16830718,-103.6467922,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,93.8725936363636,20.1772826363636
265,P00266,31.94500748,-103.4531339,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,163.091409,39.4544709
266,P00267,31.8382211,-103.4538896,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,52.7301001,17.8770085
267,P00268,32.1877780633333,-103.731902466667,well,1B2 Oil & Natural Gas,11,0.272727272727273,0.957764863967896,294.874961545454,150.618088645455
268,P00269,32.02349255,-103.5714485,well,1B2 Oil & Natural Gas,14,0.0714285714285714,0.982182051986456,42.9582681428571,24.5787095
269,P00270,31.95921028,-103.5441365,well,1B2 Oil & Natural Gas,13,0.0769230769230769,0.976242735981941,54.5200896923077,11.8006163846154
270,P00271,31.96724618,-103.5349489,well,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,42.6732201666667,12.39896025
271,P00272,32.28618768,-103.86177465,tank,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,189.112836245455,53.3511827636364
272,P00273,32.10281908,-103.6977415,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,105.483377222222,38.8040262222222
273,P00274,32.079972065,-103.67317965,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,126.07610373,30.11689047
274,P00275,31.8329794,-103.4879853,tank,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,243.4631213,73.05371873
275,P00276,32.11701996,-103.758922,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,60.1733064,8.04234105
276,P00277,32.1058375,-103.7703665,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,177.538398,63.1375493
277,P00278,31.95264567,-103.6477213,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,90.6951928,23.3116941
278,P00279,32.33647606,-104.0058619,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,112.16730475,27.815012875
279,P00280,32.237396685,-103.91405225,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,71.64648125,25.88117625
280,P00281,32.16637436,-103.8328794,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,207.402607777778,39.6834665555556
281,P00282,32.1924727975,-103.98539195,compressor,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,243.942099944444,72.8430957222222
282,P00283,32.06516003,-103.88224629,compressor,1B2 Oil & Natural Gas,10,0.5,0.943686485290527,487.442434405,132.52562482
283,P00284,32.04873822,-103.87903,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,217.259812,84.1380149
284,P00285,32.152695765,-103.99716325,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,49.49749946,27.75434089
285,P00286,32.049458425,-103.89614345,tank,1B2 Oil & Natural Gas,10,0.5,0.943686485290527,260.120429662,85.236918479
286,P00287,32.01985838,-103.8919681,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,48.387062875,21.106193875
287,P00288,31.99913845,-103.8695214,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,234.631121111111,34.5774754444444
288,P00289,31.9283044466667,-103.825652766667,tank,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,302.994172111111,82.2723931111111
289,P00290,32.26994192,-104.123084166667,well,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,195.6320675,46.8104175833333
290,P00291,32.2539226833333,-104.1345516,tank,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,73.8036718111111,30.5743715688889
291,P00292,31.96865848,-103.9194232,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,271.567285555556,77.7554207777778
292,P00293,31.90874314,-103.8551796,tank,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,214.413055555556,86.7118235555556
293,P00294,31.6340845,-103.635048871429,compressor,1B2 Oil & Natural Gas,7,0.714285714285714,0.86651611328125,164.763188775714,67.2525033042857
294,P00295,32.0212149,-103.9690051,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,92.8219161111111,19.4954407777778
295,P00296,31.96188614,-103.9213601,tank,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,136.086358285714,27.3380457142857
296,P00297,31.91239051,-103.89642396,tank,1B2 Oil & Natural Gas,7,0.571428571428571,0.86651611328125,313.847740657143,106.344514278571
297,P00298,31.87188503,-103.8604095,processing,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,54.3154811428571,21.00112345
298,P00299,32.15751428,-104.1436548,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,113.32903,17.2284901111111
299,P00300,31.99976852,-104.04093665,tank,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,85.9959192625,18.96121486875
300,P00301,31.96529053,-104.0172185375,compressor,1B2 Oil & Natural Gas,7,0.714285714285714,0.86651611328125,240.191911364286,99.4530206514286
301,P00302,32.10883487,-104.1595805,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,45.0455448181818,21.1104121818182
302,P00303,31.91385453,-104.0150468,,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,52.8930418888889,9.99614667777778
303,P00304,31.90402838,-103.9891017,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,254.540961111111,35.4492763333333
304,P00305,31.6426139633333,-103.800332766667,tank,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,87.0411182636364,18.8852422227273
305,P00306,31.999125305,-104.1252134,compressor,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,208.858565054545,59.2372662763636
306,P00307,31.81280783,-103.9496504,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,290.067937,70.0610768
307,P00308,32.0487008033333,-104.213532566667,well,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,206.612240988889,79.3884606555555
308,P00309,31.7660482,-104.0400459,tank,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,193.731960666667,30.0365843888889
309,P00310,31.760886455,-104.1358024,tank,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,126.7249940875,37.7599796375
310,P00311,31.92755027,-103.137660466667,well,1B2 Oil & Natural Gas,4,0.75,0.68359375,605.1621405,177.766785575
311,P00312,31.68916131,-103.5355097,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,73.034497375,10.497005475
312,P00313,31.63533154,-103.633327,compressor,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,31.80904875,8.759020525
313,P00314,31.947773875,-103.05296645,,1B2 Oil & Natural Gas,3,1.0,0.578125,689.159295866667,157.867223
314,P00315,31.849488165,-104.2248096,well,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,142.5245964875,46.0906082375
315,P00316,31.60603937,-104.0171397,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,113.1278805,46.1660525
316,P00317,31.61121205,-104.0014068,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,96.38728775,41.64769475
317,P00318,31.80261509,-104.113565,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,39.4566904444444,19.7933766666667
318,P00319,31.68781845,-103.99679935,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,124.789770833333,43.4863927777778
319,P00320,31.47625535,-103.7983499,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,252.344883333333,74.6707531111111
320,P00321,31.44692506,-103.77417405,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,20.3648931333333,6.51755887777778
321,P00322,31.44567285,-103.753722,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,94.9383682777778,25.4234115555556
322,P00323,31.6641771,-103.9595816,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,25.2821028,7.81497729
323,P00324,31.79784225,-104.018886,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,41.774014375,8.0583684875
324,P00325,31.51981026,-103.7734196,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,23.09354825,12.597807375
325,P00326,31.48052901,-103.7719209,pipeline,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,492.5074725,222.3146475
326,P00327,31.94384226,-104.0781943,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,397.31007,112.452837777778
327,P00328,31.48982076,-103.7137766,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,23.1414164444444,10.7587998666667
328,P00329,32.22689032,-104.23903685,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,94.5395684,44.09044235
329,P00330,31.88222027,-103.9917673,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,32.0293227777778,13.5550487777778
330,P00331,31.81200671,-103.9296649,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,42.3707606666667,16.1681418888889
331,P00332,31.77570756,-103.9165679,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,60.4624343,26.0724791
332,P00333,31.69463752,-103.8450639,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,117.510101111111,42.2003255555556
333,P00334,32.0480163707692,-104.060661753846,compressor,1B2 Oil & Natural Gas,10,0.6,0.943686485290527,260.102458455,87.6363686375
334,P00335,31.924159925,-103.962026,tank,1B2 Oil & Natural Gas,7,0.857142857142857,0.86651611328125,291.346228657143,96.8438774457143
335,P00336,31.89696926,-103.9475049,tank,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,99.9619777142857,23.5777834285714
336,P00337,31.7968925,-103.8182943,well,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,53.0448531428571,21.2138307142857
337,P00338,31.78061733,-103.8133205,tank,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,96.5152035714286,33.3802624285714
338,P00339,31.67993159,-103.7040571,compressor,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,59.8651293714286,24.1562063857143
339,P00340,31.66190404,-103.6844958,tank,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,14.8126387142857,8.92483678571429
340,P00341,31.62826859,-103.6406022,compressor,1B2 Oil & Natural Gas,6,0.5,0.822021484375,123.882233011111,54.7533271886111
341,P00342,32.1724449014286,-104.074639585714,compressor,1B2 Oil & Natural Gas,10,0.6,0.943686485290527,166.148533584,51.570387145
342,P00343,31.91039212,-103.8547002,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,49.058595,20.1304044444444
343,P00344,31.88265566,-103.833658866667,well,1B2 Oil & Natural Gas,8,0.375,0.899887084960938,119.1792386,49.2970175
344,P00345,31.684749775,-103.58267435,tank,1B2 Oil & Natural Gas,9,0.444444444444444,0.924915313720703,66.7751500222222,25.8888195533333
345,P00346,32.25958407,-103.8371278,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,132.619087777778,12.9829117777778
346,P00347,32.28203801,-103.790884166667,pipeline,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,195.29155,111.53891825
347,P00348,32.17924328,-103.7322574,pipeline,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,117.609706363636,49.7674489090909
348,P00349,32.2006950075,-103.6837306125,compressor,1B2 Oil & Natural Gas,12,0.583333333333333,0.968323647975922,368.744378758333,91.0416266008333
349,P00350,32.03031126,-103.5708454,pipeline,1B2 Oil & Natural Gas,14,0.0714285714285714,0.982182051986456,36.5561872857143,7.47602935714286
350,P00351,31.6627285,-103.582287966667,tank,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,51.8548937842857,24.6015546771429
351,P00352,31.47819122,-101.7403238,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,521.871874,180.6516664
352,P00353,32.32679754,-101.7842663,well,1B2 Oil & Natural Gas,4,0.25,0.68359375,507.6793525,269.952155
353,P00354,32.2399377,-101.7846518,compressor,1B2 Oil & Natural Gas,5,0.2,0.7626953125,1131.321642,550.716558
354,P00355,32.38829088,-101.8478664,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,174.2849822,65.7968438
355,P00356,32.32630839,-101.812895,compressor,1B2 Oil & Natural Gas,5,0.2,0.7626953125,1391.430232,461.682948
